id,longitude,latitude,altitude
326133666,-4.1122354,50.5687468,
326133668,-4.1140181,50.5687274,
326133671,-4.1145431,50.5685344,
326133673,-4.1173487,50.5677991,
326133676,-4.1180450,50.5675033,
326133678,-4.1205790,50.5651996,
326133681,-4.1210950,50.5645818,
326133683,-4.1215712,50.5642024,
326133685,-4.1233352,50.5642731,
326133688,-4.1238847,50.5642656,
326133690,-4.1267793,50.5622574,
326133692,-4.1282852,50.5607111,
326133694,-4.1281044,50.5599419,
326133696,-4.1283519,50.5595134,
326133698,-4.1291880,50.5578065,
326133699,-4.1293959,50.5571569,
326133701,-4.1292835,50.5562579,
326133704,-4.1298736,50.5559157,
326133706,-4.1310165,50.5549895,
332206669,-4.1216140,50.6246887,
332206734,-4.1228264,50.6238828,
332207072,-4.1332698,50.6169526,
332207073,-4.1349391,50.6156254,
332207074,-4.1379631,50.6130747,
332207075,-4.1395545,50.6120693,
332207194,-4.1426245,50.6099458,
332207195,-4.1438377,50.6082430,
332207196,-4.1438506,50.6070390,
332207197,-4.1434869,50.6058594,
332207198,-4.1427068,50.6039420,
332207199,-4.1425352,50.6026074,
332207200,-4.1422607,50.5993645,
332207201,-4.1411262,50.5979685,
332207202,-4.1398577,50.5974540,
332207203,-4.1390327,50.5971463,
332207205,-4.1345722,50.5959855,
332207206,-4.1327960,50.5951616,
332207207,-4.1302107,50.5939504,
332207208,-4.1279148,50.5928875,
332207490,-4.1253463,50.5917506,
332207491,-4.1243708,50.5912234,
332207492,-4.1232233,50.5901306,
332207493,-4.1227427,50.5893206,
332207494,-4.1221909,50.5872164,
332207495,-4.1216211,50.5789020,
332207496,-4.1211448,50.5768393,
332207497,-4.1199104,50.5744505,
332207498,-4.1189765,50.5735133,
332207499,-4.1185301,50.5727743,
332207500,-4.1183429,50.5699734,
332207501,-4.1197184,50.5676272,
332207502,-4.1210520,50.5665181,
332207503,-4.1243432,50.5643214,
332207688,-4.1444278,50.5471379,
332207850,-4.1595877,50.5423079,
332207851,-4.1598649,50.5405794,
332207852,-4.1593312,50.5392991,
332207853,-4.1582020,50.5370490,
332207854,-4.1580882,50.5352670,
332207855,-4.1589745,50.5330232,
332210094,-4.1271604,50.5251995,
332210095,-4.1278945,50.5263727,
332210096,-4.1300940,50.5284268,
332210097,-4.1312363,50.5302496,
332210098,-4.1316215,50.5320801,
332210099,-4.1318857,50.5329587,
332210100,-4.1334808,50.5347489,
332210101,-4.1355989,50.5358544,
332210102,-4.1441395,50.5396666,
332210103,-4.1465336,50.5419968,
332210104,-4.1470737,50.5434479,
332210105,-4.1466594,50.5446290,
332210106,-4.1452686,50.5462804,
332210107,-4.1447954,50.5467672,
332210243,-4.1435538,50.5480084,
332210244,-4.1415049,50.5499236,
332210245,-4.1392604,50.5509997,
333760223,-4.1469671,50.5308851,
333760406,-4.1423922,50.5347825,
333760407,-4.1425961,50.5348030,
333760408,-4.1430252,50.5349393,
333760409,-4.1439372,50.5351030,
333760410,-4.1451066,50.5355804,
333760411,-4.1459897,50.5357404,
333760412,-4.1469520,50.5358190,
333760413,-4.1479027,50.5358918,
333761839,-4.1595993,50.5528144,
344215800,-4.1630566,50.5481833,
344215801,-4.1618603,50.5474443,
344215802,-4.1603728,50.5469081,
344215803,-4.1596068,50.5463613,
344215804,-4.1584882,50.5456578,
344215805,-4.1566648,50.5453708,
344215806,-4.1553002,50.5453158,
344220503,-4.1477037,50.5625808,
344220504,-4.1477697,50.5609304,
344220505,-4.1473679,50.5599977,
344220506,-4.1479221,50.5585610,
344220507,-4.1479221,50.5573069,
344220508,-4.1471302,50.5561985,
344220509,-4.1467837,50.5553583,
344220510,-4.1475788,50.5539260,
344223222,-4.1623417,50.5925738,
344223223,-4.1613976,50.5919744,
344223224,-4.1592518,50.5911571,
344223225,-4.1567627,50.5906667,
344223226,-4.1552177,50.5904487,
344223227,-4.1541878,50.5899583,
344223228,-4.1531578,50.5892499,
344223229,-4.1530720,50.5884870,
344223230,-4.1535870,50.5867977,
344223231,-4.1531578,50.5854353,
344223232,-4.1530720,50.5845089,
344223233,-4.1524712,50.5832554,
344223234,-4.1510120,50.5824379,
344223235,-4.1495529,50.5818929,
344223236,-4.1488663,50.5818384,
344223237,-4.1474072,50.5811844,
344223238,-4.1462055,50.5806939,
344223239,-4.1439739,50.5800399,
344223240,-4.1421715,50.5787318,
344223241,-4.1412273,50.5777507,
344223242,-4.1398541,50.5759520,
344223243,-4.1392532,50.5750254,
344223244,-4.1401974,50.5731721,
344223245,-4.1412273,50.5722999,
344223246,-4.1425148,50.5713187,
344223247,-4.1435448,50.5707736,
344223248,-4.1440598,50.5700104,
344223249,-4.1439739,50.5688110,
344223250,-4.1428581,50.5675027,
344223252,-4.1407982,50.5663578,
344223253,-4.1395966,50.5655400,
344223254,-4.1395107,50.5645587,
344223255,-4.1401115,50.5635773,
344223256,-4.1400257,50.5625959,
344223257,-4.1389957,50.5615054,
344223258,-4.1372791,50.5607421,
344223259,-4.1358200,50.5603604,
344223260,-4.1340176,50.5605785,
344223261,-4.1323868,50.5601968,
344223262,-4.1303268,50.5594880,
344223263,-4.1288058,50.5589127,
344224823,-4.1191705,50.5666345,
344227457,-4.0889565,50.5646132,
344227459,-4.0908447,50.5642860,
344227460,-4.0939346,50.5640134,
344227461,-4.0949277,50.5636537,
344227462,-4.0959470,50.5633675,
344227463,-4.0967806,50.5631415,
344227464,-4.0992091,50.5625432,
344227465,-4.1005942,50.5621966,
344227466,-4.1017452,50.5620506,
344227468,-4.1032043,50.5612873,
344227469,-4.1057793,50.5607966,
344227470,-4.1078392,50.5599787,
344227471,-4.1096417,50.5589972,
344227472,-4.1104141,50.5585610,
344227473,-4.1122084,50.5577400,
344227475,-4.1135899,50.5578522,
344227476,-4.1144482,50.5577431,
344227477,-4.1161648,50.5577431,
344227478,-4.1196838,50.5564344,
344227480,-4.1211430,50.5555619,
344227481,-4.1234650,50.5546277,
344227482,-4.1263581,50.5534123,
344227483,-4.1273146,50.5532746,
344227484,-4.1277984,50.5529300,
344227485,-4.1287603,50.5525183,
344227486,-4.1299835,50.5528353,
344227487,-4.1315285,50.5534352,
344227488,-4.1324334,50.5537965,
344227582,-4.0988751,50.5471332,
344227584,-4.1005173,50.5470138,
344227585,-4.1024319,50.5472180,
344227587,-4.1037907,50.5476289,
344227588,-4.1058134,50.5479548,
344227589,-4.1074576,50.5480773,
344227590,-4.1089339,50.5483878,
344227591,-4.1119369,50.5482337,
344227592,-4.1145478,50.5478598,
344227594,-4.1168239,50.5476417,
344227595,-4.1188255,50.5475452,
344227596,-4.1210405,50.5480361,
344227597,-4.1220705,50.5487887,
344227598,-4.1237077,50.5493784,
344227599,-4.1249673,50.5502640,
344227601,-4.1271388,50.5501187,
344227602,-4.1277482,50.5506893,
344227603,-4.1281811,50.5514174,
344227604,-4.1280774,50.5519154,
344228179,-4.1401714,50.5450240,
344228180,-4.1404396,50.5449968,
344228181,-4.1413193,50.5448059,
344228182,-4.1414266,50.5451400,
344228184,-4.1429556,50.5451280,
344228185,-4.1440639,50.5451157,
344228186,-4.1448857,50.5450138,
344228189,-4.1498373,50.5449266,
344228398,-4.1276284,50.5264250,
344228399,-4.1292136,50.5267752,
344228400,-4.1299142,50.5272158,
344228403,-4.1317001,50.5285069,
344228404,-4.1332707,50.5298474,
344228405,-4.1343237,50.5311442,
344228406,-4.1348698,50.5320038,
344228407,-4.1350962,50.5335761,
344228408,-4.1373632,50.5348128,
344228409,-4.1407353,50.5358033,
344228411,-4.1414149,50.5360048,
344228412,-4.1460705,50.5370257,
344228414,-4.1497233,50.5372817,
344229201,-4.1306523,50.5329272,
344229203,-4.1318314,50.5330145,
344229204,-4.1330180,50.5332798,
344229205,-4.1339021,50.5336535,
344229206,-4.1345190,50.5336672,
403281815,-4.1598791,50.5414091,
403281818,-4.1597218,50.5400758,
403281821,-4.1585414,50.5379609,
403281823,-4.1584472,50.5339453,
403281826,-4.1596462,50.5322332,
403284248,-4.1400323,50.5507529,
403286419,-4.1382634,50.5543862,
403286423,-4.1371707,50.5553799,
403286426,-4.1366128,50.5560070,
403286429,-4.1359262,50.5568795,
403286432,-4.1350250,50.5575066,
403288974,-4.1182936,50.5721093,
403288981,-4.1225366,50.5654944,
403303050,-4.1365514,50.5965732,
403303052,-4.1288423,50.5933418,
403303053,-4.1265804,50.5922771,
403303055,-4.1237850,50.5907725,
403303270,-4.1415927,50.5983794,
403305033,-4.1263006,50.6216924,
403305036,-4.1299487,50.6193403,
403305039,-4.1319582,50.6180682,
440044886,-4.1641551,50.5400979,
440044890,-4.1455327,50.5490327,
440044891,-4.1479233,50.5493429,
440044893,-4.1429813,50.5494314,
440044895,-4.1424862,50.5500335,
440044897,-4.1404304,50.5511554,
440044899,-4.1399621,50.5511588,
440044902,-4.1390936,50.5511592,
440044906,-4.1383088,50.5512105,
440044908,-4.1375690,50.5511614,
440044911,-4.1358190,50.5514814,
440044912,-4.1347370,50.5518184,
440044914,-4.1341196,50.5519965,
440044916,-4.1325425,50.5522793,
440044918,-4.1320687,50.5523241,
440044920,-4.1299946,50.5521904,
440044922,-4.1292276,50.5522441,
440044924,-4.1313654,50.5521602,
440044926,-4.1276757,50.5526248,
440044929,-4.1271834,50.5527361,
443079562,-4.1705657,50.5453131,
443079563,-4.1688775,50.5450025,
443079564,-4.1675670,50.5449153,
443079565,-4.1657849,50.5450724,
443079566,-4.1643982,50.5450803,
443079567,-4.1632368,50.5449910,
443079568,-4.1621538,50.5449920,
443084019,-4.1448675,50.5614699,
443084021,-4.1450783,50.5606380,
443084024,-4.1451674,50.5600539,
443084028,-4.1445145,50.5583005,
443084030,-4.1440414,50.5569015,
443084032,-4.1440409,50.5558005,
443084034,-4.1442877,50.5546009,
443084038,-4.1447823,50.5537788,
443084040,-4.1450512,50.5531098,
443084043,-4.1449864,50.5526445,
469417391,-4.1453665,50.5507554,
469417393,-4.1452106,50.5507376,
469417394,-4.1444639,50.5509700,
469417395,-4.1438556,50.5514167,
469417396,-4.1431948,50.5518691,
469417397,-4.1424701,50.5521581,
469417398,-4.1416265,50.5525287,
469417399,-4.1409021,50.5529840,
469417400,-4.1407376,50.5532792,
469417401,-4.1406559,50.5534393,
469417402,-4.1404460,50.5536219,
469417403,-4.1400979,50.5538292,
469417404,-4.1324982,50.5584203,
469417405,-4.1318296,50.5586931,
469417406,-4.1312634,50.5590373,
469417407,-4.1307363,50.5596791,
469417408,-4.1298822,50.5595241,
469417409,-4.1289523,50.5595109,
469417410,-4.1431064,50.5510951,
469417411,-4.1427485,50.5508591,
469417413,-4.1431461,50.5500751,
469417414,-4.1437259,50.5490820,
469417415,-4.1430541,50.5511384,
469417416,-4.1436066,50.5515285,
469417417,-4.1447940,50.5508355,
469417418,-4.1441288,50.5504984,
469417419,-4.1441185,50.5511214,
469417421,-4.1461674,50.5503499,
469417422,-4.1456051,50.5499759,
469417423,-4.1449921,50.5501279,
469417424,-4.1444655,50.5459451,
469417425,-4.1316558,50.5436537,
469417426,-4.1306076,50.5434850,
469417427,-4.1298237,50.5433603,
469417428,-4.1294148,50.5435619,
469417429,-4.1389620,50.5442182,
469417430,-4.1400504,50.5449036,
469417431,-4.1361215,50.5446772,
469417432,-4.1360044,50.5449253,
469417433,-4.1356872,50.5451672,
469417434,-4.1349697,50.5452975,
469417435,-4.1357311,50.5453378,
469417436,-4.1391849,50.5452176,
469417437,-4.1377956,50.5454898,
469417438,-4.1365998,50.5458465,
469417439,-4.1363509,50.5459829,
469417440,-4.1358873,50.5462558,
469417441,-4.1356432,50.5465691,
469417442,-4.1355798,50.5467893,
469417443,-4.1368146,50.5462807,
469417444,-4.1375306,50.5470765,
469417445,-4.1331688,50.5464977,
469417446,-4.1325611,50.5465241,
469417447,-4.1329736,50.5467552,
469417448,-4.1341684,50.5466186,
469417449,-4.1339887,50.5469288,
469417450,-4.1330928,50.5475632,
469417452,-4.1350296,50.5467228,
469417453,-4.1349258,50.5471707,
469417455,-4.1350966,50.5473599,
469417457,-4.1362436,50.5477631,
469417459,-4.1364973,50.5477755,
469417461,-4.1366779,50.5477135,
469417463,-4.1380423,50.5468666,
469417465,-4.1436618,50.5432118,
469417467,-4.1429706,50.5433489,
469417469,-4.1405381,50.5427534,
469417471,-4.1417620,50.5405036,
469417473,-4.1433425,50.5399010,
469417475,-4.1444901,50.5405784,
469417477,-4.1433285,50.5409050,
469417479,-4.1426801,50.5401814,
469417481,-4.1506583,50.5434942,
469417483,-4.1492482,50.5429242,
469417487,-4.1477993,50.5430108,
469417489,-4.1471775,50.5455927,
469417504,-4.1436075,50.5478518,
469417506,-4.1440071,50.5478836,
469417514,-4.1442788,50.5478042,
469417516,-4.1447442,50.5472802,
469417519,-4.1450909,50.5468773,
469417521,-4.1455114,50.5465805,
469417523,-4.1459181,50.5463986,
469417525,-4.1461535,50.5461775,
469417527,-4.1436965,50.5475921,
469417529,-4.1423947,50.5465871,
469417531,-4.1406872,50.5465176,
469417533,-4.1400460,50.5465683,
469417535,-4.1395561,50.5466187,
469417537,-4.1391461,50.5466343,
469417539,-4.1417676,50.5465203,
469417541,-4.1420891,50.5471832,
469417543,-4.1414107,50.5473103,
469417545,-4.1398928,50.5474375,
469417547,-4.1388209,50.5475533,
469417549,-4.1407548,50.5473804,
469417551,-4.1408348,50.5478717,
469417553,-4.1406103,50.5483741,
469417554,-4.1406263,50.5490452,
469417556,-4.1402930,50.5492517,
469417558,-4.1397929,50.5492208,
469417560,-4.1393548,50.5491471,
469417561,-4.1390907,50.5489350,
469417562,-4.1390807,50.5483770,
469417563,-4.1389460,50.5479554,
469417564,-4.1387050,50.5474843,
471237038,-4.1050961,50.5487218,
531405002,-4.1464266,50.5502391,
531431048,-4.1452657,50.5493035,
531441746,-4.1467544,50.5503934,
531441783,-4.1471144,50.5507551,
531441785,-4.1475177,50.5512071,
531441820,-4.1472285,50.5512968,
531443092,-4.1477470,50.5523766,
531443116,-4.1475392,50.5519127,
531443121,-4.1482082,50.5531311,
585252672,-4.1526910,50.5453724,
585252673,-4.1526260,50.5453340,
585252676,-4.1526063,50.5452791,
585252679,-4.1526687,50.5452085,
585252680,-4.1527567,50.5451906,
585252681,-4.1528446,50.5452088,
585252682,-4.1529064,50.5452931,
585252683,-4.1528777,50.5453427,
585252684,-4.1528118,50.5453751,
752377740,-4.1555847,50.5359793,
752377748,-4.1551395,50.5369919,
752377774,-4.1538789,50.5388500,
752377779,-4.1548176,50.5398729,
752377782,-4.1471417,50.5474715,
752377784,-4.1451080,50.5483954,
752377793,-4.1557832,50.5352666,
752377851,-4.1616393,50.5291209,
752377852,-4.1611333,50.5297416,
752377853,-4.1605147,50.5302235,
752377854,-4.1599031,50.5305509,
752377855,-4.1589590,50.5313829,
752377856,-4.1576393,50.5323172,
752377857,-4.1573382,50.5325943,
752377858,-4.1567381,50.5332515,
752377860,-4.1566577,50.5334800,
752377862,-4.1564108,50.5341858,
752377865,-4.1562016,50.5347922,
760616305,-4.1648743,50.5271912,
760616327,-4.1437502,50.5487463,
760616336,-4.1378746,50.5513554,
760616343,-4.1423807,50.5508850,
760616352,-4.1456101,50.5472310,
760616360,-4.1518650,50.5426630,
760616361,-4.1514037,50.5407811,
760616362,-4.1496305,50.5377150,
760616363,-4.1511354,50.5348964,
760616364,-4.1515861,50.5344327,
831212253,-4.1441113,50.5496307,
831212254,-4.1438108,50.5494478,
877909153,-4.1359900,50.5524905,
877909155,-4.1357304,50.5526052,
877909164,-4.1348654,50.5529522,
877909168,-4.1346656,50.5530611,
877909175,-4.1341263,50.5534900,
877909180,-4.1333458,50.5543217,
877909182,-4.1329870,50.5547194,
877909190,-4.1324165,50.5552169,
877909195,-4.1322005,50.5553603,
877909199,-4.1319162,50.5555392,
877909204,-4.1310367,50.5561842,
877909220,-4.1300332,50.5571018,
877909224,-4.1298925,50.5573166,
877909229,-4.1297194,50.5576669,
877909231,-4.1295250,50.5581091,
877909234,-4.1291281,50.5590429,
877909246,-4.1288316,50.5598513,
877909251,-4.1287418,50.5602493,
877909254,-4.1286345,50.5608763,
877909262,-4.1285916,50.5614556,
877910588,-4.1366801,50.5523437,
877919846,-4.1315045,50.5523628,
877919849,-4.1309919,50.5523225,
877919851,-4.1306481,50.5522633,
877919873,-4.1264277,50.5529241,
877919878,-4.1261293,50.5528976,
912622214,-4.1364000,50.5522901,
915035635,-4.1410631,50.5399024,
948203911,-4.1384668,50.5385934,
948203912,-4.1381201,50.5387267,
948203913,-4.1378378,50.5394875,
948203915,-4.1366563,50.5406413,
948217673,-4.1305423,50.5338397,
948598299,-4.1382064,50.5386884,
948598307,-4.1380799,50.5388052,
948598310,-4.1380852,50.5389134,
948598316,-4.1381067,50.5389986,
948598318,-4.1381161,50.5390668,
948598322,-4.1381174,50.5390992,
948598325,-4.1381040,50.5391597,
948598329,-4.1380758,50.5392134,
948598331,-4.1380638,50.5392407,
948598334,-4.1379739,50.5393379,
948598337,-4.1378733,50.5394444,
948598341,-4.1377657,50.5395615,
948598343,-4.1376881,50.5396397,
948598345,-4.1376084,50.5397210,
948598348,-4.1374958,50.5398344,
1029555099,-4.1553688,50.5447931,
1029555100,-4.1324038,50.5455285,
1029555110,-4.1446152,50.5426077,
1029555113,-4.1420177,50.5423399,
1029555115,-4.1462024,50.5424756,
1029555117,-4.1329883,50.5457558,
1029555118,-4.1318082,50.5474917,
1029555119,-4.1407020,50.5441871,
1029555121,-4.1576134,50.5431268,
1029555122,-4.1317187,50.5490882,
1029555125,-4.1559314,50.5436561,
1029555127,-4.1318834,50.5468697,
1029555129,-4.1429603,50.5420324,
1029555130,-4.1573785,50.5426110,
1029555133,-4.1442441,50.5444367,
1029555135,-4.1312368,50.5467079,
1029555137,-4.1430983,50.5440929,
1029555147,-4.1302150,50.5479004,
1029555148,-4.1403528,50.5413006,
1029555149,-4.1552664,50.5447157,
1029555150,-4.1324122,50.5456770,
1029555152,-4.1448155,50.5432525,
1029555155,-4.1297673,50.5453853,
1029555158,-4.1421862,50.5422729,
1029555160,-4.1450344,50.5411569,
1029555171,-4.1339297,50.5458863,
1029555173,-4.1298835,50.5476789,
1029555174,-4.1322834,50.5473288,
1029555176,-4.1425930,50.5447677,
1029555177,-4.1312608,50.5453376,
1029555180,-4.1315567,50.5470214,
1029555184,-4.1403283,50.5433585,
1029555193,-4.1302048,50.5481632,
1029555194,-4.1411321,50.5408821,
1029555195,-4.1551657,50.5445092,
1029555196,-4.1321368,50.5458784,
1029555197,-4.1437727,50.5435159,
1029555198,-4.1295587,50.5451309,
1029555200,-4.1423690,50.5423209,
1029555201,-4.1418787,50.5447936,
1029555213,-4.1444350,50.5412800,
1029555215,-4.1334385,50.5459203,
1029555216,-4.1319700,50.5468009,
1029555217,-4.1302451,50.5478740,
1029555219,-4.1430794,50.5446952,
1029555220,-4.1560190,50.5431906,
1029555221,-4.1316779,50.5453111,
1029555229,-4.1457719,50.5419780,
1029555232,-4.1420709,50.5421277,
1029555236,-4.1562945,50.5423327,
1029555238,-4.1455897,50.5429259,
1029555240,-4.1298421,50.5451793,
1029555241,-4.1397731,50.5437909,
1029555243,-4.1311890,50.5490730,
1029555245,-4.1418874,50.5406253,
1029555254,-4.1320284,50.5460693,
1029555255,-4.1303347,50.5452634,
1029555257,-4.1425597,50.5422677,
1029555260,-4.1451790,50.5422643,
1029555263,-4.1327977,50.5456861,
1029555264,-4.1324374,50.5487024,
1029555272,-4.1318031,50.5469335,
1029555274,-4.1307276,50.5475855,
1029555275,-4.1320617,50.5453907,
1029555276,-4.1451025,50.5423023,
1029555277,-4.1417718,50.5423964,
1029555278,-4.1454629,50.5425865,
1029555279,-4.1331448,50.5455843,
1029555281,-4.1315679,50.5472847,
1029555288,-4.1397898,50.5438419,
1029555289,-4.1314658,50.5491251,
1029555291,-4.1558940,50.5438903,
1029555293,-4.1320534,50.5465518,
1029555294,-4.1305850,50.5452104,
1029555296,-4.1426433,50.5421575,
1029555298,-4.1454496,50.5437487,
1029555305,-4.1435162,50.5446068,
1029555307,-4.1561397,50.5425499,
1029555308,-4.1309768,50.5472283,
1029555310,-4.1304474,50.5476963,
1029555312,-4.1411356,50.5419307,
1029566649,-4.1317107,50.5486210,
1029566663,-4.1312742,50.5480882,
1029566669,-4.1348528,50.5480914,
1029566674,-4.1333680,50.5482448,
1029566679,-4.1373382,50.5487809,
1029566682,-4.1338552,50.5485848,
1029566685,-4.1308613,50.5483094,
1029566687,-4.1342715,50.5476819,
1029566690,-4.1336869,50.5486680,
1029566698,-4.1369069,50.5485379,
1029566700,-4.1345738,50.5491930,
1029566703,-4.1306101,50.5485379,
1029566707,-4.1346679,50.5479425,
1029566714,-4.1352563,50.5478919,
1029566720,-4.1360605,50.5491262,
1029566721,-4.1349409,50.5490127,
1029566740,-4.1309665,50.5488673,
1029566741,-4.1377532,50.5479565,
1029566742,-4.1340450,50.5484909,
1029566754,-4.1346620,50.5481858,
1029566756,-4.1358369,50.5484484,
1029566759,-4.1366319,50.5487369,
1029566762,-4.1336244,50.5481283,
1029802769,-4.1417472,50.5381545,
1029802770,-4.1429008,50.5469756,
1029802771,-4.1467390,50.5408703,
