edge_id,source_node_id,target_node_id,length,car,car_reverse,bike,bike_reverse,foot
774,2,277,71,6,6,4,2,4
775,2,278,65,5,1,3,4,2
776,2,279,40,3,4,4,5,6
777,2,280,39,5,4,4,3,4
778,2,281,85,5,3,4,4,4
779,2,282,10,1,1,2,1,3
780,2,283,70,4,2,1,6,2
781,2,284,80,4,2,5,4,5
782,2,285,45,1,4,2,3,3
783,2,286,31,5,5,2,1,2
784,2,287,33,2,4,1,5,1
785,2,288,57,6,2,6,4,3
786,2,289,56,3,6,4,1,2
787,2,290,12,6,2,4,1,1
788,2,291,61,5,4,6,3,1
789,2,292,40,3,2,5,1,6
790,2,293,50,3,2,1,2,1
791,2,294,52,1,6,2,3,3
792,2,295,88,1,5,6,2,6
793,2,296,11,6,2,3,2,4
794,2,297,51,3,2,4,3,3
795,2,298,25,1,6,2,3,1
796,2,299,8,6,5,5,2,5
797,2,300,28,6,1,3,5,2
798,2,301,55,2,1,1,1,3
799,2,302,49,1,1,3,4,5
800,2,303,71,2,5,4,4,3
801,2,304,87,6,4,3,1,2
802,2,305,75,1,5,3,1,3
803,2,306,69,6,4,6,2,2
804,2,307,97,4,4,1,2,3
805,2,308,22,3,5,3,5,3
806,2,309,61,1,4,5,5,6
807,2,310,13,4,2,5,2,5
808,2,311,66,5,6,5,6,4
809,2,312,96,6,3,4,6,5
810,2,313,81,5,6,2,1,4
811,2,314,84,4,2,5,5,2
812,2,315,94,5,2,1,6,6
813,2,316,6,4,6,5,6,6
814,2,317,74,1,2,5,6,6
815,2,318,51,6,1,3,1,3
816,2,319,93,1,2,3,3,6
817,2,320,33,4,4,4,4,4
818,2,321,76,6,5,5,1,5
819,2,322,15,3,6,2,3,6
820,2,323,15,6,6,6,6,3
821,2,324,23,6,3,4,2,3
822,2,325,36,1,2,5,4,2
823,2,326,92,1,4,6,2,5
824,2,327,32,4,2,6,6,2
825,2,328,42,4,5,2,2,2
826,2,329,10,1,4,3,1,2
827,2,330,14,2,2,3,6,4
828,2,331,93,3,1,1,5,4
829,2,332,6,5,4,4,2,2
830,2,333,35,5,3,4,3,5
831,2,334,76,5,1,3,5,5
832,2,335,26,3,4,3,3,2
833,2,336,1,1,5,1,4,3
834,2,337,54,6,3,5,3,6
835,2,338,3,6,1,1,3,1
836,2,339,42,6,5,1,4,6
837,2,340,64,1,3,6,1,4
838,2,341,74,3,1,5,3,6
839,2,342,53,1,1,6,5,4
840,2,343,94,5,6,1,3,2
841,2,344,88,5,3,1,3,1
842,2,345,79,2,6,1,5,5
843,2,346,73,3,3,5,4,6
844,2,347,68,3,1,5,1,5
845,2,348,7,2,6,3,2,1
846,2,349,59,5,2,4,6,4
847,2,350,31,2,1,1,3,3
848,2,351,84,5,4,1,5,6
849,2,352,65,2,3,5,1,6
850,2,353,52,6,2,1,3,1
851,2,354,4,6,4,4,3,3
852,2,355,39,3,4,2,2,2
853,2,356,52,1,2,1,3,6
854,2,357,44,3,4,3,5,3
855,2,358,79,3,3,6,2,4
856,2,359,3,3,4,5,2,6
857,2,360,10,1,6,4,1,2
858,2,361,83,2,1,4,6,4
859,2,362,14,3,6,3,6,1
860,2,363,8,3,3,5,5,4
861,2,364,75,1,6,4,6,6
862,2,365,49,5,3,5,3,2
863,2,366,37,5,2,5,6,3
864,2,367,1,3,1,4,2,3
865,2,368,57,5,4,2,5,6
866,2,369,12,5,6,2,1,5
867,2,370,51,5,6,6,3,1
868,2,371,86,3,1,1,5,1
869,2,372,71,5,1,5,6,1
870,2,373,60,6,1,2,1,4
871,2,374,41,1,4,2,3,5
872,2,375,37,1,4,5,6,5
873,2,376,47,1,1,5,4,3
874,2,377,41,1,5,4,4,5
875,2,378,71,2,1,4,4,4
876,2,379,71,2,3,4,1,3
877,2,380,26,3,2,5,5,3
878,2,381,34,1,4,2,2,3
879,2,382,35,5,3,5,5,5
880,2,383,30,4,4,1,3,5
881,2,384,92,3,5,6,2,2
882,2,385,74,5,1,3,3,5
883,2,386,9,2,6,4,4,6
884,2,387,59,3,4,2,2,1
885,2,388,7,3,6,2,6,3
886,2,389,82,5,3,1,6,5
887,2,390,6,5,5,5,1,3
888,2,391,70,6,3,5,4,2
889,2,392,43,4,5,3,6,4
890,2,393,52,5,1,1,1,2
891,2,394,91,1,1,5,1,5
892,2,395,36,3,5,1,3,1
893,2,396,15,4,5,6,5,5
894,2,397,77,6,6,1,1,6
895,2,398,76,5,1,2,5,6
896,2,399,41,6,1,1,4,6
897,2,400,43,3,4,3,4,5
898,2,401,42,5,2,2,3,4
899,2,402,13,1,3,5,6,6
900,2,403,53,4,2,3,5,6
901,2,404,40,5,3,6,6,5
902,2,405,8,4,6,6,3,6
903,2,406,83,4,2,1,1,6
904,2,407,17,4,1,2,1,4
905,2,408,55,6,6,2,4,4
906,2,409,10,4,3,4,5,3
907,2,410,83,2,4,2,5,1
908,2,411,29,2,4,5,4,5
909,2,412,38,6,5,3,6,1
910,2,413,74,1,2,5,5,4
911,2,414,43,6,5,6,2,6
912,2,415,52,6,5,3,5,4
913,2,416,82,6,4,4,3,6
914,2,417,31,4,3,6,3,5
915,2,418,21,2,5,1,4,1
916,2,419,75,2,5,6,4,5
917,2,420,54,5,2,3,6,4
918,2,421,32,6,4,5,1,2
919,2,422,9,4,1,3,3,4
920,2,423,13,2,4,3,1,3
921,2,424,89,3,2,5,4,2
922,2,425,67,1,1,6,3,5
923,2,426,96,3,3,5,3,3
924,2,427,74,3,4,6,6,1
925,2,428,39,6,1,5,3,1
926,2,429,6,5,6,6,3,1
927,2,430,98,6,3,2,3,4
928,2,431,35,3,5,4,2,1
929,2,432,58,1,2,3,3,1
930,2,433,84,3,3,6,5,6
931,2,434,89,2,4,1,5,5
932,2,435,64,4,3,3,3,5
933,2,436,36,5,5,1,3,3
934,2,437,9,1,5,1,6,3
935,2,438,22,5,5,6,2,6
936,2,439,82,6,1,5,3,6
937,2,440,5,2,2,2,5,1
938,2,441,11,5,2,4,2,1
939,2,442,97,5,5,2,3,4
940,2,443,18,4,6,2,2,1
941,2,444,33,4,3,6,4,4
942,2,445,68,6,1,1,4,3
943,2,446,50,1,5,1,6,3
944,2,447,55,5,1,4,2,3
945,2,448,5,3,4,6,6,5
946,2,449,98,1,1,5,3,6
947,2,450,55,2,2,4,6,1
948,2,451,89,5,1,5,6,4
949,2,452,74,3,1,2,1,6
950,2,453,89,3,6,6,4,3
951,2,454,25,5,2,5,2,2
952,2,455,84,1,5,2,4,4
953,2,456,66,5,1,4,3,6
954,2,457,28,6,4,1,1,5
955,2,458,15,4,3,1,2,1
956,2,459,42,5,6,4,6,1
957,2,460,62,6,6,6,4,3
958,2,461,49,5,3,4,5,2
959,2,462,79,5,1,6,6,4
960,2,463,42,5,1,2,6,2
961,2,464,93,3,6,2,1,3
962,2,465,81,1,3,1,5,6
963,2,466,43,4,1,5,3,5
964,2,467,39,3,3,3,3,4
965,2,468,74,6,3,4,6,1
966,2,469,28,1,2,1,1,1
967,2,470,92,1,6,4,1,5
968,2,471,75,5,4,4,5,3
969,2,472,27,3,4,6,5,5
970,2,473,55,2,3,5,5,5
971,2,474,20,2,3,6,4,5
972,2,475,24,3,1,1,1,6
973,2,476,33,5,5,5,2,2
974,2,477,59,1,5,1,5,1
975,2,478,84,6,3,4,6,1
976,2,479,89,5,4,3,6,6
977,2,480,74,6,4,5,2,6
978,2,481,70,6,3,1,5,2
979,2,482,98,3,6,4,6,6
980,2,483,63,2,2,3,3,5
981,2,484,89,2,5,4,5,2
982,2,485,61,3,4,4,3,4
983,2,486,85,4,5,2,1,3
984,2,487,60,1,3,3,1,6
985,2,488,25,2,6,4,4,1
986,2,489,10,5,5,6,5,5
987,2,490,88,4,4,6,5,1
988,2,491,84,3,4,2,2,6
989,2,492,73,5,3,4,1,5
990,2,493,94,4,3,1,1,6
991,2,494,26,5,2,4,1,3
992,2,495,58,1,4,4,6,1
993,2,496,73,2,5,2,6,4
994,2,497,6,5,2,5,6,5
995,2,498,9,6,2,1,5,5
996,2,499,78,5,2,5,5,5
997,2,500,88,1,5,2,6,4
998,3,4,27,6,6,2,4,4
999,3,5,10,1,5,1,5,1
1000,3,6,76,4,3,5,3,6
1001,3,7,34,5,3,4,4,1
1002,3,8,16,5,6,1,3,5
1003,3,9,72,1,3,6,3,4
1004,3,10,11,1,5,4,4,3
1005,3,11,91,5,5,1,6,1
1006,3,12,39,1,1,6,3,1
1007,3,13,62,3,5,3,2,5
1008,3,14,8,6,1,4,5,3
1009,3,15,19,3,1,4,6,1
1010,3,16,1,1,5,5,3,4
1011,3,17,42,5,2,1,2,1
1012,3,18,16,6,6,4,1,2
1013,3,19,74,2,2,6,1,5
1014,3,20,38,5,1,4,4,2
1015,3,21,38,6,6,3,4,5
1016,3,22,1,2,3,4,6,5
1017,3,23,34,1,6,5,5,1
1018,3,24,6,1,4,4,5,6
1019,3,25,27,3,6,1,1,6
1020,3,26,33,6,2,2,6,3
1021,3,27,10,2,6,1,4,4
1022,3,28,89,1,5,3,4,5
1023,3,29,47,5,2,3,6,5
1024,3,30,9,4,1,1,4,5
1025,3,31,58,5,5,4,1,3
1026,3,32,34,1,5,3,2,1
1027,3,33,88,5,5,5,5,4
1028,3,34,56,2,1,5,3,3
1029,3,35,47,2,3,2,1,5
1030,3,36,23,3,1,6,6,4
1031,3,37,3,1,6,5,2,2
1032,3,38,72,3,2,6,5,4
1033,3,39,69,6,5,2,3,5
1034,3,40,19,6,2,5,1,3
1035,3,41,66,4,6,2,1,6
1036,3,42,89,6,3,5,2,1
1037,3,43,65,6,1,5,3,3
1038,3,44,40,4,6,6,4,1
1039,3,45,95,2,2,4,2,4
1040,3,46,90,3,1,1,4,3
1041,3,47,82,1,6,4,2,2
1042,3,48,60,4,2,5,3,1
1043,3,49,66,5,3,5,2,6
1044,3,50,79,6,4,4,2,2
1045,3,51,63,3,5,1,3,1
1046,3,52,43,2,1,1,6,2
1047,3,53,21,2,5,5,4,4
1048,3,54,53,3,3,6,6,3
1049,3,55,46,3,3,5,6,2
1050,3,56,7,2,6,6,5,6
1051,3,57,55,3,5,3,6,3
1052,3,58,18,6,2,3,3,5
1053,3,59,89,3,5,6,5,2
1054,3,60,62,3,6,2,5,5
1055,3,61,75,3,3,4,1,5
1056,3,62,44,4,2,1,5,3
1057,3,63,81,5,3,1,5,4
1058,3,64,20,1,4,3,6,1
1059,3,65,43,1,3,4,6,3
1060,3,66,2,6,1,3,1,4
1061,3,67,31,5,2,2,2,2
1062,3,68,26,4,1,1,6,2
1063,3,69,10,4,4,5,2,5
1064,3,70,39,4,6,3,6,1
1065,3,71,41,3,5,4,4,5
1066,3,72,49,1,2,4,1,5
1067,3,73,42,6,1,5,6,5
1068,3,74,71,6,1,6,4,4
1069,3,75,27,6,1,4,3,6
1070,3,76,63,6,3,1,4,6
1071,3,77,62,2,4,5,2,4
1072,3,78,33,3,5,3,4,1
1073,3,79,90,4,6,1,5,6
1074,3,80,19,2,4,6,3,6
1075,3,81,20,3,4,1,2,1
1076,3,82,15,6,4,2,2,3
1077,3,83,99,5,2,6,3,4
1078,3,84,2,1,1,6,6,4
1079,3,85,95,4,3,2,4,4
1080,3,86,64,2,3,5,2,3
1081,3,87,38,1,4,1,5,6
1082,3,88,19,1,1,1,4,4
1083,3,89,37,2,3,4,5,2
1084,3,90,8,3,2,2,1,2
1085,3,91,62,5,2,2,1,4
1086,3,92,79,2,2,2,4,6
1087,3,93,74,2,3,5,5,5
1088,3,94,22,6,2,5,4,6
1089,3,95,85,5,2,2,6,4
1090,3,96,13,4,3,1,1,5
1091,3,97,29,2,1,5,6,2
1092,3,98,1,3,4,1,1,4
1093,3,99,39,6,6,4,4,1
1094,3,100,40,2,1,2,4,5
1095,3,101,35,2,6,4,1,6
1096,3,102,10,2,1,5,6,3
1097,3,103,80,6,4,6,5,2
1098,3,104,60,5,6,2,1,1
1099,3,105,89,4,3,6,3,4
1100,3,106,39,3,3,2,6,3
1101,3,107,58,2,5,2,5,3
1102,3,108,12,4,2,5,6,2
1103,3,109,71,4,3,1,2,5
1104,3,110,48,3,3,5,2,2
1105,3,111,26,1,5,3,1,3
1106,3,112,35,1,4,5,3,4
1107,3,113,16,1,5,4,1,5
1108,3,114,17,3,3,5,1,6
1109,3,115,36,4,6,5,1,5
1110,3,116,48,5,6,6,1,2
1111,3,117,45,1,5,5,6,6
1112,3,118,46,4,2,6,4,4
1113,3,119,3,5,5,6,1,6
1114,3,120,4,4,3,5,5,2
1115,3,121,47,6,3,5,4,6
1116,3,122,70,6,3,4,1,2
1117,3,123,53,4,3,3,6,2
1118,3,124,93,3,5,5,6,4
1119,3,125,77,1,3,3,1,2
1120,3,126,29,1,4,6,2,2
1121,3,127,38,3,3,3,5,3
1122,3,128,24,3,2,1,1,4
1123,3,129,17,4,1,2,4,3
1124,3,130,7,4,5,1,4,2
1125,3,131,8,5,4,5,5,1
1126,3,132,2,5,2,4,1,1
1127,3,133,6,6,4,5,1,4
1128,3,134,4,2,5,3,5,6
1129,3,135,79,3,6,2,4,4
1130,3,136,76,1,5,1,1,3
1131,3,137,96,4,1,5,2,5
1132,3,138,92,1,2,2,5,4
1133,3,139,72,3,3,5,3,5
1134,3,140,57,3,1,2,4,2
1135,3,141,33,5,1,5,4,2
1136,3,142,60,6,6,6,5,1
1137,3,143,57,4,2,5,4,4
1138,3,144,67,3,1,1,2,5
1139,3,145,63,3,1,5,3,1
1140,3,146,41,2,4,5,1,1
1141,3,147,97,5,2,3,5,6
1142,3,148,20,1,1,2,2,2
1143,3,149,5,5,1,5,4,1
1144,3,150,86,2,1,3,4,1
1145,3,151,28,4,2,4,3,2
1146,3,152,9,2,2,2,5,4
1147,3,153,45,5,1,2,1,6
1148,3,154,90,6,3,6,5,2
1149,3,155,100,2,5,5,2,3
1150,3,156,24,6,3,4,1,2
1151,3,157,19,5,1,1,5,6
1152,3,158,67,4,3,2,1,1
1153,3,159,14,1,2,5,6,1
1154,3,160,79,1,3,1,6,6
1155,3,161,53,6,6,3,5,5
1156,3,162,100,1,4,4,4,3
1157,3,163,43,4,2,1,5,5
1158,3,164,26,5,3,2,3,4
1159,3,165,63,2,4,4,3,2
1160,3,166,88,6,4,6,2,5
1161,3,167,76,6,4,4,6,5
1162,3,168,12,2,3,2,4,4
1163,3,169,51,3,1,5,5,1
1164,3,170,81,2,3,2,3,1
1165,3,171,72,5,5,5,2,2
1166,3,172,52,1,6,5,4,5
1167,3,173,6,4,6,5,5,4
1168,3,174,33,3,2,2,2,5
1169,3,175,30,1,3,6,6,4
1170,3,176,82,2,6,4,2,5
1171,3,177,39,6,5,3,3,1
1172,3,178,55,3,5,5,1,4
1173,3,179,67,4,6,4,5,2
1174,3,180,9,6,6,6,2,3
1175,3,181,98,1,3,4,4,3
1176,3,182,32,4,3,4,4,2
1177,3,183,51,5,1,1,3,2
1178,3,184,5,3,5,1,3,2
1179,3,185,65,2,6,2,1,2
1180,3,186,75,1,3,6,5,4
1181,3,187,56,2,6,3,1,4
1182,3,188,89,3,3,1,2,6
1183,3,189,37,2,4,2,3,1
1184,3,190,85,3,6,3,5,4
1185,3,191,25,1,2,6,2,3
1186,3,192,94,5,2,3,3,6
1187,3,193,67,5,6,3,1,2
1188,3,194,11,5,6,4,6,1
1189,3,195,18,1,3,1,4,5
1190,3,196,10,6,3,6,6,2
1191,3,197,99,6,5,2,4,3
1192,3,198,32,4,1,6,1,4
1193,3,199,50,5,1,2,6,4
1194,3,200,84,3,4,2,3,1
1195,3,201,90,3,4,6,6,4
1196,3,202,74,2,3,3,2,5
1197,3,203,19,1,3,6,4,5
1198,3,204,90,5,2,2,6,4
1199,3,205,18,4,4,5,1,3
1200,3,206,60,6,6,3,1,5
1201,3,207,20,2,2,2,2,2
1202,3,208,62,4,3,3,4,6
1203,3,209,44,4,1,6,1,4
1204,3,210,80,2,4,1,5,6
1205,3,211,54,2,4,6,2,2
1206,3,212,8,6,5,3,6,1
1207,3,213,98,6,6,5,6,2
1208,3,214,4,4,5,5,2,1
1209,3,215,5,4,4,2,6,1
1210,3,216,53,2,2,2,5,6
1211,3,217,42,6,6,6,5,2
1212,3,218,15,6,1,1,5,4
1213,3,219,97,2,3,2,6,4
1214,3,220,65,3,1,3,5,4
1215,3,221,61,3,3,5,1,1
1216,3,222,4,2,4,3,6,5
1217,3,223,95,6,1,6,1,1
1218,3,224,14,3,2,3,1,1
1219,3,225,20,1,2,2,2,3
1220,3,226,88,2,2,3,6,1
1221,3,227,89,4,6,1,6,6
1222,3,228,15,1,6,4,2,1
1223,3,229,63,4,6,3,3,1
1224,3,230,85,3,3,4,1,3
1225,3,231,30,1,3,2,6,3
1226,3,232,71,3,4,1,2,5
1227,3,233,41,2,2,2,1,5
1228,3,234,80,1,1,5,3,1
1229,3,235,29,2,4,4,1,1
1230,3,236,62,6,2,5,2,6
1231,3,237,75,6,6,6,1,6
1232,3,238,76,4,5,5,5,1
1233,3,239,11,1,5,3,1,2
1234,3,240,81,6,4,5,4,6
1235,3,241,46,2,1,4,5,1
1236,3,242,55,1,1,1,6,1
1237,3,243,44,1,1,1,1,5
1238,3,244,94,2,2,6,3,3
1239,3,245,30,2,4,3,1,6
1240,3,246,6,4,5,6,2,2
1241,3,247,25,6,4,2,1,1
1242,3,248,40,3,5,6,5,2
1243,3,249,1,1,6,3,1,3
1244,3,250,51,6,4,1,4,2
1245,3,251,32,5,5,1,4,5
1246,3,252,77,5,1,2,3,6
1247,3,253,49,5,3,3,5,5
1248,3,254,65,2,3,2,4,1
1249,3,255,89,6,4,1,6,4
1250,3,256,33,1,2,1,5,1
1251,3,257,87,5,4,3,6,5
1252,3,258,80,4,4,5,3,6
1253,3,259,44,3,4,4,6,5
1254,3,260,40,1,3,2,2,5
1255,3,261,52,6,6,6,1,1
1256,3,262,72,3,1,5,5,2
1257,3,263,72,4,4,2,1,2
1258,3,264,44,1,3,4,2,6
1259,3,265,56,2,5,1,5,2
1260,3,266,89,1,6,1,5,5
1261,3,267,11,1,6,5,2,5
1262,3,268,14,3,3,5,5,3
1263,3,269,92,5,3,6,4,1
1264,3,270,44,2,3,6,4,5
1265,3,271,72,6,4,5,3,5
1266,3,272,55,1,6,3,1,6
1267,3,273,78,6,5,6,6,3
1268,3,274,68,3,6,3,3,6
1269,3,275,53,6,2,1,4,3
1270,3,276,96,6,6,5,3,4
1271,3,277,94,5,5,4,2,5
1272,3,278,16,1,5,3,6,6
1273,3,279,39,6,5,1,2,5
1274,3,280,80,2,5,3,5,2
1275,3,281,24,1,5,1,4,1
1276,3,282,82,6,4,4,4,3
1277,3,283,65,6,6,5,1,3
1278,3,284,26,4,3,4,6,5
1279,3,285,70,3,5,2,6,2
1280,3,286,2,2,4,3,6,1
1281,3,287,22,1,2,2,1,5
1282,3,288,68,4,2,3,4,6
1283,3,289,18,2,3,1,2,2
1284,3,290,94,2,1,1,2,6
1285,3,291,86,4,2,3,1,1
1286,3,292,72,2,2,1,4,4
1287,3,293,42,1,4,1,3,1
1288,3,294,80,6,4,2,2,4
1289,3,295,93,2,3,4,1,3
1290,3,296,50,6,1,6,3,4
1291,3,297,62,3,1,1,6,1
1292,3,298,10,4,2,2,5,1
1293,3,299,18,6,6,5,2,3
1294,3,300,28,4,6,6,4,6
1295,3,301,16,2,3,6,1,6
1296,3,302,29,1,4,1,5,1
1297,3,303,14,5,5,2,2,2
1298,3,304,96,3,4,5,4,4
1299,3,305,30,5,1,2,4,1
1300,3,306,21,3,4,6,3,4
1301,3,307,74,5,1,1,4,6
1302,3,308,3,4,2,1,1,3
1303,3,309,32,4,1,6,3,6
1304,3,310,20,5,1,3,5,1
1305,3,311,86,1,5,1,4,3
1306,3,312,95,5,3,3,3,2
1307,3,313,82,1,5,3,1,1
1308,3,314,11,2,5,6,4,3
1309,3,315,97,1,2,3,6,3
1310,3,316,62,1,4,1,2,4
1311,3,317,89,1,3,5,5,5
1312,3,318,45,5,1,4,3,5
1313,3,319,18,6,1,3,4,5
1314,3,320,80,1,5,3,2,2
1315,3,321,5,1,3,6,6,6
1316,3,322,44,4,3,2,6,4
1317,3,323,13,6,3,5,2,2
1318,3,324,85,2,1,6,6,3
1319,3,325,37,5,4,3,5,4
1320,3,326,75,1,3,6,3,3
1321,3,327,8,1,3,6,3,3
1322,3,328,57,6,4,5,5,3
1323,3,329,80,3,6,4,5,2
1324,3,330,49,6,6,4,5,5
1325,3,331,98,1,5,1,3,4
1326,3,332,50,5,4,4,2,2
1327,3,333,61,5,5,1,5,3
1328,3,334,84,2,6,2,5,5
1329,3,335,56,1,2,2,4,5
1330,3,336,52,6,1,3,2,6
1331,3,337,94,4,2,3,5,5
1332,3,338,34,2,3,4,2,3
1333,3,339,79,4,6,1,5,4
1334,3,340,66,1,5,3,3,1
1335,3,341,62,6,3,6,1,4
1336,3,342,24,5,2,3,5,6
1337,3,343,1,3,4,1,2,1
1338,3,344,41,2,6,3,2,6
1339,3,345,50,6,2,4,1,3
1340,3,346,20,4,5,3,6,4
1341,3,347,72,1,3,3,5,1
1342,3,348,72,2,6,2,6,5
1343,3,349,62,5,1,2,6,4
1344,3,350,77,6,4,1,1,2
1345,3,351,23,2,4,6,2,3
1346,3,352,58,2,2,3,3,2
1347,3,353,39,4,4,3,4,3
1348,3,354,34,1,4,1,4,1
1349,3,355,98,4,1,4,1,6
1350,3,356,75,2,4,6,3,2
1351,3,357,3,2,2,4,4,1
1352,3,358,58,3,4,5,4,5
1353,3,359,54,6,2,6,2,4
1354,3,360,72,2,2,3,3,1
1355,3,361,17,1,6,4,2,3
1356,3,362,92,3,5,1,6,4
1357,3,363,53,2,2,3,6,1
1358,3,364,12,1,2,5,6,5
1359,3,365,11,5,6,3,5,4
1360,3,366,65,6,1,6,4,6
1361,3,367,37,5,3,6,4,2
1362,3,368,85,3,5,1,5,1
1363,3,369,27,5,5,5,1,4
1364,3,370,23,6,6,5,6,5
1365,3,371,15,6,6,6,6,4
1366,3,372,23,1,4,5,1,4
1367,3,373,98,5,5,1,4,2
1368,3,374,52,4,2,4,5,1
1369,3,375,4,3,3,1,5,1
1370,3,376,44,4,3,3,5,2
1371,3,377,43,1,1,3,5,6
1372,3,378,36,6,6,3,3,4
1373,3,379,91,3,2,5,5,1
1374,3,380,95,4,6,3,5,5
1375,3,381,86,4,2,2,1,5
1376,3,382,35,3,1,4,6,4
1377,3,383,87,5,1,5,3,1
1378,3,384,62,1,6,5,3,3
1379,3,385,12,2,3,3,1,4
1380,3,386,15,2,3,5,6,5
1381,3,387,96,4,6,2,3,2
1382,3,388,93,3,4,3,5,1
1383,3,389,5,6,4,4,4,1
1384,3,390,13,2,6,5,5,2
1385,3,391,23,6,3,2,1,5
1386,3,392,91,3,6,5,4,2
1387,3,393,17,4,4,1,1,4
1388,3,394,6,6,5,1,3,4
1389,3,395,86,4,1,6,6,6
1390,3,396,46,3,5,4,1,1
1391,3,397,80,4,5,4,4,4
1392,3,398,39,6,6,5,5,3
1393,3,399,95,5,2,4,2,1
1394,3,400,99,5,3,4,4,1
1395,3,401,79,2,2,6,1,6
1396,3,402,88,2,1,5,5,3
1397,3,403,69,6,2,1,6,2
1398,3,404,82,4,4,5,6,1
1399,3,405,41,1,5,4,1,6
1400,3,406,75,5,5,4,2,4
1401,3,407,50,1,2,4,1,6
1402,3,408,89,4,5,1,2,5
1403,3,409,42,4,5,2,3,3
1404,3,410,45,4,1,1,6,2
1405,3,411,41,5,3,6,5,1
1406,3,412,91,2,2,4,2,6
1407,3,413,84,6,1,4,4,2
1408,3,414,45,6,6,1,4,6
1409,3,415,46,2,1,2,1,1
1410,3,416,36,1,3,1,2,6
1411,3,417,82,2,1,3,6,5
1412,3,418,83,5,3,1,4,1
1413,3,419,36,1,2,2,6,4
1414,3,420,29,2,6,5,4,5
1415,3,421,7,5,4,1,3,1
1416,3,422,11,1,6,2,2,5
1417,3,423,28,6,6,4,6,6
1418,3,424,54,4,5,2,1,2
1419,3,425,60,6,4,4,5,1
1420,3,426,20,5,3,5,3,4
1421,3,427,72,4,1,1,5,6
1422,3,428,35,1,3,2,5,6
1423,3,429,19,4,3,2,5,4
1424,3,430,41,2,6,2,3,2
1425,3,431,38,4,5,3,4,5
1426,3,432,69,2,3,5,2,5
1427,3,433,19,2,1,1,1,4
1428,3,434,32,6,2,5,2,5
1429,3,435,14,1,5,3,5,4
1430,3,436,13,3,2,4,5,2
1431,3,437,77,3,6,2,6,3
1432,3,438,20,3,6,5,5,1
1433,3,439,52,5,3,3,1,3
1434,3,440,44,1,4,4,3,6
1435,3,441,22,4,3,2,3,2
1436,3,442,65,4,6,4,4,3
1437,3,443,100,6,6,1,1,5
1438,3,444,37,3,3,3,4,6
1439,3,445,38,4,5,5,1,5
1440,3,446,17,6,5,4,1,3
1441,3,447,46,2,5,6,3,5
1442,3,448,49,4,2,6,3,3
1443,3,449,46,1,1,5,2,4
1444,3,450,17,2,5,6,4,6
1445,3,451,90,3,2,6,3,4
1446,3,452,39,4,5,5,4,6
1447,3,453,60,2,1,3,1,1
1448,3,454,51,6,6,5,5,5
1449,3,455,57,6,4,1,5,4
1450,3,456,97,5,6,6,1,1
1451,3,457,20,5,2,6,6,6
1452,3,458,59,1,2,4,2,6
1453,3,459,13,1,1,6,2,3
1454,3,460,35,2,5,2,5,6
1455,3,461,51,5,5,3,3,3
1456,3,462,80,5,6,2,5,6
1457,3,463,61,4,6,3,4,6
1458,3,464,27,5,1,5,6,6
1459,3,465,4,4,3,5,1,4
1460,3,466,56,5,1,2,1,5
1461,3,467,87,6,3,3,2,2
1462,3,468,76,1,6,1,4,1
1463,3,469,5,4,4,6,6,6
1464,3,470,38,1,4,4,5,2
1465,3,471,25,5,6,1,4,2
1466,3,472,41,5,6,5,1,3
1467,3,473,21,4,5,4,1,6
1468,3,474,91,3,3,3,6,2
1469,3,475,83,4,6,2,1,4
1470,3,476,12,1,5,2,5,6
1471,3,477,55,2,3,2,3,2
1472,3,478,100,5,5,4,2,3
1473,3,479,43,5,4,1,3,2
1474,3,480,92,2,2,6,3,3
1475,3,481,1,5,6,1,6,1
1476,3,482,89,4,2,3,2,2
1477,3,483,13,3,6,3,3,3
1478,3,484,92,2,5,3,3,2
1479,3,485,26,4,4,6,1,1
1480,3,486,27,2,2,3,3,6
1481,3,487,27,1,3,6,1,2
1482,3,488,23,6,4,4,6,4
1483,3,489,100,5,6,2,3,1
1484,3,490,90,3,3,5,3,2
1485,3,491,4,2,3,2,6,5
1486,3,492,30,1,3,5,4,1
1487,3,493,100,6,2,6,3,3
1488,3,494,59,6,4,3,4,6
1489,3,495,56,5,1,2,1,1
1490,3,496,25,1,1,6,3,5
1491,3,497,34,1,2,3,4,3
1492,3,498,96,6,4,5,2,3
1493,3,499,66,4,3,1,2,2
1494,3,500,29,1,4,1,3,6
1495,4,5,97,4,3,3,4,2
1496,4,6,61,6,6,3,2,5
1497,4,7,58,4,2,5,5,4
1498,4,8,2,4,2,4,1,4
1499,4,9,96,4,1,2,2,6
1500,4,10,100,3,4,3,2,6
1501,4,11,19,1,5,1,1,5
1502,4,12,6,1,5,5,3,3
1503,4,13,38,3,3,3,4,4
1504,4,14,48,2,5,2,4,1
1505,4,15,91,3,5,1,6,1
1506,4,16,98,5,1,2,3,3
1507,4,17,29,1,5,4,2,2
1508,4,18,75,6,1,5,3,2
1509,4,19,63,5,2,1,6,5
1510,4,20,56,3,6,6,5,4
1511,4,21,82,4,5,1,6,6
1512,4,22,100,1,4,5,3,3
1513,4,23,3,5,4,4,3,1
1514,4,24,50,3,4,1,5,1
1515,4,25,52,3,3,1,1,1
1516,4,26,13,3,6,5,6,3
1517,4,27,43,2,4,1,6,3
1518,4,28,33,5,5,3,1,2
1519,4,29,23,6,2,5,6,5
